WBA,Lat,Long,gridID
660,37.53125,-121.21875,37.53125_-121.21875
660,37.40625,-121.21875,37.40625_-121.21875
660,37.46875,-121.15625,37.46875_-121.15625
660,37.46875,-121.28125,37.46875_-121.28125
669,37.59375,-120.46875,37.59375_-120.46875
669,37.65625,-120.40625,37.65625_-120.40625
669,37.65625,-120.46875,37.65625_-120.46875
669,37.59375,-120.46875,37.59375_-120.46875
669,37.65625,-120.40625,37.65625_-120.40625
669,37.65625,-120.46875,37.65625_-120.46875
669,37.65625,-120.46875,37.65625_-120.46875
669,37.65625,-120.40625,37.65625_-120.40625
669,37.59375,-120.46875,37.59375_-120.46875
669,37.65625,-120.53125,37.65625_-120.53125
669,37.71875,-120.46875,37.71875_-120.46875
670,37.46875,-121.15625,37.46875_-121.15625
670,37.46875,-121.21875,37.46875_-121.21875
670,37.46875,-121.15625,37.46875_-121.15625
670,37.46875,-121.21875,37.46875_-121.21875
670,37.46875,-121.15625,37.46875_-121.15625
670,37.46875,-121.21875,37.46875_-121.21875
670,37.53125,-121.15625,37.53125_-121.15625
670,37.40625,-121.15625,37.40625_-121.15625
670,37.46875,-121.09375,37.46875_-121.09375
679,37.59375,-120.40625,37.59375_-120.40625
679,37.59375,-120.46875,37.59375_-120.46875
679,37.65625,-120.40625,37.65625_-120.40625
679,37.65625,-120.46875,37.65625_-120.46875
679,37.59375,-120.40625,37.59375_-120.40625
679,37.59375,-120.46875,37.59375_-120.46875
679,37.65625,-120.40625,37.65625_-120.40625
679,37.65625,-120.46875,37.65625_-120.46875
679,37.59375,-120.40625,37.59375_-120.40625
679,37.59375,-120.46875,37.59375_-120.46875
679,37.65625,-120.40625,37.65625_-120.40625
679,37.65625,-120.46875,37.65625_-120.46875
679,37.59375,-120.34375,37.59375_-120.34375
682,37.28125,-121.15625,37.28125_-121.15625
682,37.34375,-121.15625,37.34375_-121.15625
682,37.28125,-121.15625,37.28125_-121.15625
682,37.34375,-121.15625,37.34375_-121.15625
682,37.34375,-121.15625,37.34375_-121.15625
682,37.28125,-121.15625,37.28125_-121.15625
682,37.40625,-121.15625,37.40625_-121.15625
682,37.34375,-121.21875,37.34375_-121.21875
682,37.34375,-121.09375,37.34375_-121.09375
692,37.28125,-121.15625,37.28125_-121.15625
692,37.28125,-121.15625,37.28125_-121.15625
692,37.28125,-121.15625,37.28125_-121.15625
692,37.34375,-121.15625,37.34375_-121.15625
692,37.21875,-121.15625,37.21875_-121.15625
692,37.28125,-121.09375,37.28125_-121.09375
692,37.28125,-121.21875,37.28125_-121.21875
710,37.46875,-120.34375,37.46875_-120.34375
710,37.46875,-120.34375,37.46875_-120.34375
710,37.46875,-120.34375,37.46875_-120.34375
710,37.53125,-120.34375,37.53125_-120.34375
710,37.40625,-120.34375,37.40625_-120.34375
710,37.46875,-120.28125,37.46875_-120.28125
710,37.46875,-120.40625,37.46875_-120.40625
711,37.28125,-121.09375,37.28125_-121.09375
711,37.28125,-121.15625,37.28125_-121.15625
711,37.28125,-121.09375,37.28125_-121.09375
711,37.28125,-121.15625,37.28125_-121.15625
711,37.28125,-121.09375,37.28125_-121.09375
711,37.28125,-121.15625,37.28125_-121.15625
711,37.34375,-121.09375,37.34375_-121.09375
711,37.21875,-121.09375,37.21875_-121.09375
711,37.28125,-121.03125,37.28125_-121.03125
722,37.40625,-120.28125,37.40625_-120.28125
722,37.40625,-120.34375,37.40625_-120.34375
722,37.46875,-120.28125,37.46875_-120.28125
722,37.46875,-120.34375,37.46875_-120.34375
722,37.40625,-120.28125,37.40625_-120.28125
722,37.40625,-120.34375,37.40625_-120.34375
722,37.46875,-120.28125,37.46875_-120.28125
722,37.46875,-120.34375,37.46875_-120.34375
722,37.40625,-120.34375,37.40625_-120.34375
722,37.40625,-120.28125,37.40625_-120.28125
722,37.46875,-120.34375,37.46875_-120.34375
722,37.46875,-120.28125,37.46875_-120.28125
722,37.40625,-120.40625,37.40625_-120.40625
723,37.15625,-121.09375,37.15625_-121.09375
723,37.21875,-121.09375,37.21875_-121.09375
723,37.15625,-121.09375,37.15625_-121.09375
723,37.21875,-121.09375,37.21875_-121.09375
723,37.21875,-121.09375,37.21875_-121.09375
723,37.15625,-121.09375,37.15625_-121.09375
723,37.28125,-121.09375,37.28125_-121.09375
723,37.21875,-121.15625,37.21875_-121.15625
723,37.21875,-121.03125,37.21875_-121.03125
737,37.40625,-120.28125,37.40625_-120.28125
737,37.40625,-120.34375,37.40625_-120.34375
737,37.40625,-120.28125,37.40625_-120.28125
737,37.40625,-120.34375,37.40625_-120.34375
737,37.40625,-120.28125,37.40625_-120.28125
737,37.40625,-120.34375,37.40625_-120.34375
737,37.46875,-120.28125,37.46875_-120.28125
737,37.34375,-120.28125,37.34375_-120.28125
737,37.40625,-120.21875,37.40625_-120.21875
741,37.40625,-120.28125,37.40625_-120.28125
741,37.40625,-120.28125,37.40625_-120.28125
741,37.40625,-120.28125,37.40625_-120.28125
741,37.46875,-120.28125,37.46875_-120.28125
741,37.34375,-120.28125,37.34375_-120.28125
741,37.40625,-120.21875,37.40625_-120.21875
741,37.40625,-120.34375,37.40625_-120.34375
748,37.09375,-121.03125,37.09375_-121.03125
748,37.15625,-121.03125,37.15625_-121.03125
748,37.15625,-121.09375,37.15625_-121.09375
748,37.09375,-121.03125,37.09375_-121.03125
748,37.15625,-121.03125,37.15625_-121.03125
748,37.15625,-121.09375,37.15625_-121.09375
748,37.15625,-121.09375,37.15625_-121.09375
748,37.15625,-121.03125,37.15625_-121.03125
748,37.09375,-121.03125,37.09375_-121.03125
748,37.15625,-121.15625,37.15625_-121.15625
748,37.21875,-121.09375,37.21875_-121.09375
761,37.21875,-120.15625,37.21875_-120.15625
761,37.21875,-120.15625,37.21875_-120.15625
761,37.21875,-120.15625,37.21875_-120.15625
761,37.28125,-120.15625,37.28125_-120.15625
761,37.15625,-120.15625,37.15625_-120.15625
761,37.21875,-120.09375,37.21875_-120.09375
761,37.21875,-120.21875,37.21875_-120.21875
772,37.21875,-120.09375,37.21875_-120.09375
772,37.21875,-120.09375,37.21875_-120.09375
772,37.21875,-120.09375,37.21875_-120.09375
772,37.28125,-120.09375,37.28125_-120.09375
772,37.15625,-120.09375,37.15625_-120.09375
772,37.21875,-120.03125,37.21875_-120.03125
772,37.21875,-120.15625,37.21875_-120.15625
777,36.96875,-120.90625,36.96875_-120.90625
777,36.96875,-120.90625,36.96875_-120.90625
777,36.96875,-120.90625,36.96875_-120.90625
777,37.03125,-120.90625,37.03125_-120.90625
777,36.90625,-120.90625,36.90625_-120.90625
777,36.96875,-120.84375,36.96875_-120.84375
777,36.96875,-120.96875,36.96875_-120.96875
790,37.15625,-120.09375,37.15625_-120.09375
790,37.21875,-120.09375,37.21875_-120.09375
790,37.15625,-120.09375,37.15625_-120.09375
790,37.21875,-120.09375,37.21875_-120.09375
790,37.15625,-120.09375,37.15625_-120.09375
790,37.21875,-120.09375,37.21875_-120.09375
790,37.09375,-120.09375,37.09375_-120.09375
790,37.15625,-120.15625,37.15625_-120.15625
790,37.15625,-120.03125,37.15625_-120.03125
793,36.96875,-120.84375,36.96875_-120.84375
793,36.96875,-120.84375,36.96875_-120.84375
793,36.96875,-120.84375,36.96875_-120.84375
793,37.03125,-120.84375,37.03125_-120.84375
793,36.90625,-120.84375,36.90625_-120.84375
793,36.96875,-120.78125,36.96875_-120.78125
793,36.96875,-120.90625,36.96875_-120.90625
796,36.90625,-120.78125,36.90625_-120.78125
796,36.90625,-120.84375,36.90625_-120.84375
796,36.96875,-120.84375,36.96875_-120.84375
796,36.90625,-120.78125,36.90625_-120.78125
796,36.90625,-120.84375,36.90625_-120.84375
796,36.96875,-120.84375,36.96875_-120.84375
796,36.90625,-120.84375,36.90625_-120.84375
796,36.96875,-120.84375,36.96875_-120.84375
796,36.90625,-120.78125,36.90625_-120.78125
796,36.90625,-120.90625,36.90625_-120.90625
796,36.84375,-120.84375,36.84375_-120.84375
822,37.09375,-119.96875,37.09375_-119.96875
822,37.15625,-119.96875,37.15625_-119.96875
822,37.15625,-120.03125,37.15625_-120.03125
822,37.09375,-119.96875,37.09375_-119.96875
822,37.15625,-119.96875,37.15625_-119.96875
822,37.15625,-120.03125,37.15625_-120.03125
822,37.09375,-119.96875,37.09375_-119.96875
822,37.15625,-119.96875,37.15625_-119.96875
822,37.15625,-120.03125,37.15625_-120.03125
822,37.09375,-119.90625,37.09375_-119.90625
822,37.09375,-120.03125,37.09375_-120.03125
827,37.09375,-119.90625,37.09375_-119.90625
827,37.09375,-119.96875,37.09375_-119.96875
827,37.03125,-119.90625,37.03125_-119.90625
827,37.09375,-119.90625,37.09375_-119.90625
827,37.09375,-119.96875,37.09375_-119.96875
827,37.03125,-119.90625,37.03125_-119.90625
827,37.09375,-119.96875,37.09375_-119.96875
827,37.09375,-119.90625,37.09375_-119.90625
827,37.03125,-119.90625,37.03125_-119.90625
827,37.09375,-120.03125,37.09375_-120.03125
827,37.15625,-119.96875,37.15625_-119.96875
828,36.78125,-120.78125,36.78125_-120.78125
828,36.84375,-120.78125,36.84375_-120.78125
828,36.84375,-120.84375,36.84375_-120.84375
828,36.90625,-120.78125,36.90625_-120.78125
828,36.90625,-120.84375,36.90625_-120.84375
828,36.78125,-120.78125,36.78125_-120.78125
828,36.84375,-120.78125,36.84375_-120.78125
828,36.84375,-120.84375,36.84375_-120.84375
828,36.90625,-120.78125,36.90625_-120.78125
828,36.90625,-120.84375,36.90625_-120.84375
828,36.84375,-120.78125,36.84375_-120.78125
828,36.90625,-120.78125,36.90625_-120.78125
828,36.90625,-120.84375,36.90625_-120.84375
828,36.78125,-120.78125,36.78125_-120.78125
828,36.84375,-120.84375,36.84375_-120.84375
839,37.03125,-119.84375,37.03125_-119.84375
839,37.03125,-119.90625,37.03125_-119.90625
839,37.03125,-119.84375,37.03125_-119.84375
839,37.03125,-119.90625,37.03125_-119.90625
839,37.03125,-119.90625,37.03125_-119.90625
839,37.03125,-119.84375,37.03125_-119.84375
839,37.09375,-119.90625,37.09375_-119.90625
839,36.96875,-119.90625,36.96875_-119.90625
839,37.03125,-119.96875,37.03125_-119.96875
840,36.71875,-120.71875,36.71875_-120.71875
840,36.71875,-120.78125,36.71875_-120.78125
840,36.71875,-120.84375,36.71875_-120.84375
840,36.71875,-120.90625,36.71875_-120.90625
840,36.78125,-120.71875,36.78125_-120.71875
840,36.78125,-120.78125,36.78125_-120.78125
840,36.78125,-120.84375,36.78125_-120.84375
840,36.78125,-120.90625,36.78125_-120.90625
840,36.71875,-120.71875,36.71875_-120.71875
840,36.71875,-120.78125,36.71875_-120.78125
840,36.71875,-120.84375,36.71875_-120.84375
840,36.71875,-120.90625,36.71875_-120.90625
840,36.78125,-120.71875,36.78125_-120.71875
840,36.78125,-120.78125,36.78125_-120.78125
840,36.78125,-120.84375,36.78125_-120.84375
840,36.78125,-120.90625,36.78125_-120.90625
840,36.78125,-120.78125,36.78125_-120.78125
840,36.78125,-120.84375,36.78125_-120.84375
840,36.71875,-120.84375,36.71875_-120.84375
840,36.71875,-120.78125,36.71875_-120.78125
840,36.78125,-120.90625,36.78125_-120.90625
840,36.71875,-120.90625,36.71875_-120.90625
840,36.78125,-120.71875,36.78125_-120.71875
840,36.71875,-120.71875,36.71875_-120.71875
841,36.71875,-120.71875,36.71875_-120.71875
841,36.78125,-120.71875,36.78125_-120.71875
841,36.78125,-120.78125,36.78125_-120.78125
841,36.71875,-120.71875,36.71875_-120.71875
841,36.78125,-120.71875,36.78125_-120.71875
841,36.78125,-120.78125,36.78125_-120.78125
841,36.78125,-120.71875,36.78125_-120.71875
841,36.78125,-120.78125,36.78125_-120.78125
841,36.71875,-120.71875,36.71875_-120.71875
841,36.78125,-120.65625,36.78125_-120.65625
841,36.84375,-120.71875,36.84375_-120.71875
842,36.78125,-120.78125,36.78125_-120.78125
842,36.78125,-120.78125,36.78125_-120.78125
842,36.78125,-120.78125,36.78125_-120.78125
842,36.84375,-120.78125,36.84375_-120.78125
842,36.71875,-120.78125,36.71875_-120.78125
842,36.78125,-120.71875,36.78125_-120.71875
842,36.78125,-120.84375,36.78125_-120.84375
857,37.03125,-119.84375,37.03125_-119.84375
857,37.03125,-119.84375,37.03125_-119.84375
857,37.03125,-119.84375,37.03125_-119.84375
857,37.09375,-119.84375,37.09375_-119.84375
857,36.96875,-119.84375,36.96875_-119.84375
857,37.03125,-119.78125,37.03125_-119.78125
857,37.03125,-119.90625,37.03125_-119.90625
858,36.71875,-120.71875,36.71875_-120.71875
858,36.78125,-120.71875,36.78125_-120.71875
858,36.65625,-120.71875,36.65625_-120.71875
858,36.71875,-120.71875,36.71875_-120.71875
858,36.78125,-120.71875,36.78125_-120.71875
858,36.65625,-120.71875,36.65625_-120.71875
858,36.71875,-120.71875,36.71875_-120.71875
858,36.78125,-120.71875,36.78125_-120.71875
858,36.65625,-120.71875,36.65625_-120.71875
858,36.71875,-120.65625,36.71875_-120.65625
858,36.71875,-120.78125,36.71875_-120.78125
861,36.65625,-120.65625,36.65625_-120.65625
861,36.65625,-120.65625,36.65625_-120.65625
861,36.65625,-120.65625,36.65625_-120.65625
861,36.71875,-120.65625,36.71875_-120.65625
861,36.59375,-120.65625,36.59375_-120.65625
861,36.65625,-120.59375,36.65625_-120.59375
861,36.65625,-120.71875,36.65625_-120.71875
865,36.65625,-120.65625,36.65625_-120.65625
865,36.65625,-120.65625,36.65625_-120.65625
865,36.65625,-120.65625,36.65625_-120.65625
865,36.71875,-120.65625,36.71875_-120.65625
865,36.59375,-120.65625,36.59375_-120.65625
865,36.65625,-120.59375,36.65625_-120.59375
865,36.65625,-120.71875,36.65625_-120.71875
881,36.59375,-120.65625,36.59375_-120.65625
881,36.65625,-120.65625,36.65625_-120.65625
881,36.59375,-120.65625,36.59375_-120.65625
881,36.65625,-120.65625,36.65625_-120.65625
881,36.59375,-120.65625,36.59375_-120.65625
881,36.65625,-120.65625,36.65625_-120.65625
881,36.53125,-120.65625,36.53125_-120.65625
881,36.59375,-120.71875,36.59375_-120.71875
881,36.59375,-120.59375,36.59375_-120.59375
896,36.59375,-120.59375,36.59375_-120.59375
896,36.59375,-120.59375,36.59375_-120.59375
896,36.59375,-120.59375,36.59375_-120.59375
896,36.65625,-120.59375,36.65625_-120.59375
896,36.53125,-120.59375,36.53125_-120.59375
896,36.59375,-120.53125,36.59375_-120.53125
896,36.59375,-120.65625,36.59375_-120.65625
902,36.59375,-120.59375,36.59375_-120.59375
902,36.59375,-120.59375,36.59375_-120.59375
902,36.59375,-120.59375,36.59375_-120.59375
902,36.65625,-120.59375,36.65625_-120.59375
902,36.53125,-120.59375,36.53125_-120.59375
902,36.59375,-120.53125,36.59375_-120.53125
902,36.59375,-120.65625,36.59375_-120.65625
917,36.46875,-120.53125,36.46875_-120.53125
917,36.53125,-120.53125,36.53125_-120.53125
917,36.46875,-120.53125,36.46875_-120.53125
917,36.53125,-120.53125,36.53125_-120.53125
917,36.53125,-120.53125,36.53125_-120.53125
917,36.46875,-120.53125,36.46875_-120.53125
917,36.59375,-120.53125,36.59375_-120.53125
917,36.53125,-120.59375,36.53125_-120.59375
917,36.53125,-120.46875,36.53125_-120.46875
934,36.46875,-120.46875,36.46875_-120.46875
934,36.46875,-120.53125,36.46875_-120.53125
934,36.53125,-120.53125,36.53125_-120.53125
934,36.46875,-120.46875,36.46875_-120.46875
934,36.46875,-120.53125,36.46875_-120.53125
934,36.53125,-120.53125,36.53125_-120.53125
934,36.46875,-120.53125,36.46875_-120.53125
934,36.46875,-120.46875,36.46875_-120.46875
934,36.53125,-120.53125,36.53125_-120.53125
934,36.46875,-120.59375,36.46875_-120.59375
934,36.40625,-120.53125,36.40625_-120.53125
958,36.34375,-120.40625,36.34375_-120.40625
958,36.34375,-120.40625,36.34375_-120.40625
958,36.34375,-120.40625,36.34375_-120.40625
958,36.40625,-120.40625,36.40625_-120.40625
958,36.28125,-120.40625,36.28125_-120.40625
958,36.34375,-120.34375,36.34375_-120.34375
958,36.34375,-120.46875,36.34375_-120.46875
1006,36.09375,-120.15625,36.09375_-120.15625
1006,36.09375,-120.21875,36.09375_-120.21875
1006,36.09375,-120.28125,36.09375_-120.28125
1006,36.03125,-120.21875,36.03125_-120.21875
1006,36.03125,-120.28125,36.03125_-120.28125
1006,36.09375,-120.15625,36.09375_-120.15625
1006,36.09375,-120.21875,36.09375_-120.21875
1006,36.09375,-120.28125,36.09375_-120.28125
1006,36.03125,-120.21875,36.03125_-120.21875
1006,36.03125,-120.28125,36.03125_-120.28125
1006,36.09375,-120.21875,36.09375_-120.21875
1006,36.09375,-120.15625,36.09375_-120.15625
1006,36.03125,-120.21875,36.03125_-120.21875
1006,36.09375,-120.28125,36.09375_-120.28125
1006,36.03125,-120.28125,36.03125_-120.28125
1035,36.09375,-120.15625,36.09375_-120.15625
1035,36.09375,-120.15625,36.09375_-120.15625
1035,36.09375,-120.15625,36.09375_-120.15625
1035,36.15625,-120.15625,36.15625_-120.15625
1035,36.03125,-120.15625,36.03125_-120.15625
1035,36.09375,-120.09375,36.09375_-120.09375
1035,36.09375,-120.21875,36.09375_-120.21875
1050,36.09375,-120.15625,36.09375_-120.15625
1050,36.09375,-120.15625,36.09375_-120.15625
1050,36.09375,-120.15625,36.09375_-120.15625
1050,36.15625,-120.15625,36.15625_-120.15625
1050,36.03125,-120.15625,36.03125_-120.15625
1050,36.09375,-120.09375,36.09375_-120.09375
1050,36.09375,-120.21875,36.09375_-120.21875
